job_id,company_id,company,location,country,required_skill,experience_level,Z_Score
3756174664,34616,Avesta Computer Services,Virginia,1,"Engineering, Information Technology",4,0.19014996776322898
3756174618,10620373,RippleMatch,New York,1,"Marketing, Sales",7,0.19014996776322898
3756174346,31019107,Aptita,New York City,12,Advertising,4,3.607302327094702
3756174213,665281,HR Path,Indiana,3,Consulting,4,0.5002959040291222
3756174185,11322,Clark Construction Group,Reno,1,Other,7,0.19014996776322898
3756173882,34616,Avesta Computer Services,Houston,1,"Engineering, Information Technology",4,0.19014996776322898
3756173543,97893839,SDKare LLC,New York,1,Health Care Provider,7,0.19014996776322898
3756172842,82060446,The Taylor Christian Agency,New York,1,"Management, Manufacturing",7,0.19014996776322898
3756168204,8141,Globant,Baltimore City County,1,"Research, Analyst, Information Technology",4,0.19014996776322898
3756168200,79042201,American Medical Staffing,New Jersey,1,Health Care Provider,4,0.19014996776322898
3756168184,18425303,Spectrum,Charlotte,1,Human Resources,2,0.19014996776322898
3756168152,26923,Holiday Stationstores,Ellsworth,1,Other,4,0.19014996776322898
3756168109,17998520,Scale AI,San Francisco,1,"Sales, Business Development",4,0.19014996776322898
3756168104,2248203,FUJIFILM Diosynth Biotechnologies,Holly Springs,4,Administrative,4,0.8455188399252976
3756168099,30086,Palo Alto Networks,Santa Clara,1,"Quality Assurance, Product Management, Engineering",3,0.19014996776322898
3756168088,686294,One Medical,Mill Valley,1,Health Care Provider,4,0.19014996776322898
3756168069,1508,BNP Paribas,Jersey City,3,Other,5,0.5002959040291222
3756168057,2896,Massachusetts General Hospital,Boston,1,Health Care Provider,4,0.19014996776322898
3756168056,2896,Massachusetts General Hospital,Boston,1,Health Care Provider,2,0.19014996776322898
3756167891,20299330,Pinecone,New York,1,"Engineering, Information Technology",4,0.19014996776322898
3756167745,2032,Spectrum Enterprise,Greenwood Village,1,"Product Management, Marketing",4,0.19014996776322898
3756167736,1511,Mondelēz International,Mount Pleasant,1,"Sales, Business Development",2,0.19014996776322898
3756167732,162999,Spectrum Reach,Charlotte,1,Information Technology,4,0.19014996776322898
3756167545,13074,MultiCare Health System,Auburn,1,Health Care Provider,2,0.19014996776322898
3756167530,34218836,Aya Locums,Atlanta,1,Health Care Provider,4,0.19014996776322898
3756167515,819218,Teknova,Hollister,1,"Management, Manufacturing",2,0.19014996776322898
3756167490,35504,VCA Animal Hospitals,Temple City,1,"General Business, Other, Health Care Provider",2,0.19014996776322898
3756167455,301071,FUJIFILM Cellular Dynamics,Madison,1,"Research, Analyst, Information Technology",4,0.19014996776322898
3756167435,30086,Palo Alto Networks,Santa Clara,1,Sales,3,0.19014996776322898
3756167433,30086,Palo Alto Networks,Santa Clara,1,Sales,4,0.19014996776322898
3756167391,34218836,Aya Locums,Bangor,1,Health Care Provider,4,0.19014996776322898
3756167355,819218,Teknova,Hollister,1,"Management, Manufacturing",2,0.19014996776322898
3756167349,1403,Booz Allen Hamilton,Springfield,1,"Engineering, Information Technology",7,0.19014996776322898
3756167341,725809,Recology,California,1,Information Technology,2,0.19014996776322898
3756167318,3308308,Rocket Lab,Long Beach,1,"Engineering, Information Technology",4,0.19014996776322898
3756167266,80404392,Mass General Brigham Healthcare at Home,Boston,1,Administrative,2,0.19014996776322898
3756167246,37768,Milestone Technologies Inc.,Atlanta,1,"Management, Manufacturing",2,0.19014996776322898
3756167096,42134,Visionworks of America,Rockville Centre,1,Health Care Provider,2,0.19014996776322898
3756167095,42134,Visionworks of America,Garden City,1,Health Care Provider,2,0.19014996776322898
3756167073,1392,TMobile,Sacramento,1,"Sales, Business Development",4,0.19014996776322898
3756167057,1392,TMobile,Concord,1,"Sales, Business Development",4,0.19014996776322898
3756167028,164113,Hanger Inc.,Fort Dodge,1,Health Care Provider,2,0.19014996776322898
3756167004,37423105,Companion Pet Partners,Los Angeles,1,"Purchasing, Supply Chain",4,0.19014996776322898
3756166222,2882,ITT Inc.,Orchard Park,1,"Product Management, Marketing",5,0.19014996776322898
3756166215,1511,Mondelēz International,Baton Rouge,1,"Marketing, Sales",2,0.19014996776322898
3756166177,79042201,American Medical Staffing,Danville,1,Health Care Provider,4,0.19014996776322898
3756166167,2589107,Pioneer Healthcare Services,Sequim,1,Health Care Provider,2,0.19014996776322898
3756166162,34218836,Aya Locums,Warrenton,1,Health Care Provider,4,0.19014996776322898
3756166089,2898,Mass General Brigham Salem Hospital,Danvers,1,Health Care Provider,2,0.19014996776322898
3756166088,31407868,Mass General Brigham,Brookline,1,"Other, Information Technology, Management",2,0.19014996776322898
3756166087,80404392,Mass General Brigham Healthcare at Home,Newton,1,Administrative,2,0.19014996776322898
3756166042,209610,The Mosaic Company,Carlsbad,1,"Management, Manufacturing",2,0.19014996776322898
3756165372,13191046,Headway BPO Solutions Headway BPO of America,New York,12,"Accounting/Auditing, Finance",7,3.607302327094702
3756165329,8141,Globant,Coal City,1,"Engineering, Information Technology",4,0.19014996776322898
3756165313,15656,AECOM,Los Angeles,1,"Management, Manufacturing",4,0.19014996776322898
3756165304,1511,Mondelēz International,Bethlehem,1,"Marketing, Sales",2,0.19014996776322898
3756165276,40888889,Bon Secours Mercy Health,Willard,1,Health Care Provider,2,0.19014996776322898
3756165268,79042201,American Medical Staffing,Washington,1,Health Care Provider,4,0.19014996776322898
3756165266,79042201,American Medical Staffing,Philadelphia,1,Health Care Provider,2,0.19014996776322898
3756165249,40888889,Bon Secours Mercy Health,Richmond,1,Health Care Provider,4,0.19014996776322898
3756165223,165862,SCAN,Long Beach,1,"Management, Manufacturing",2,0.19014996776322898
3756165185,31407868,Mass General Brigham,Lawrence,1,Administrative,2,0.19014996776322898
3756165183,2896,Massachusetts General Hospital,Boston,1,Health Care Provider,4,0.19014996776322898
3756165181,332180,Symmetry Software,Los Angeles,1,"Product Management, Marketing",4,0.19014996776322898
3756164401,18425303,Spectrum,Brandon,1,"Sales, Business Development",2,0.19014996776322898
3756164358,31869,Presbyterian Healthcare Services,Albuquerque,1,Health Care Provider,2,0.19014996776322898
3756164330,4972,EPAM Systems,O'Fallon,1,"Quality Assurance, Information Technology, Engineering",3,0.19014996776322898
3756164323,690568,Equity LifeStyle Properties Inc.,Willis,1,"Management, Manufacturing",4,0.19014996776322898
3756164317,844650,Michigan CFO Associates,Detroit,1,"Finance, Sales",7,0.19014996776322898
3756164302,4822178,FactoryFix,Cortland,1,Manufacturing,2,0.19014996776322898
3756164268,2918,The Save Mart Companies,San Pablo,1,Other,2,0.19014996776322898
3756164226,1392,TMobile,Bellevue,1,"Marketing, Sales",4,0.19014996776322898
3756163976,164889,McDermott Will Emery,Washington,1,Legal,2,0.19014996776322898
3756163033,9285731,Forward Financing,Boston,1,Other,5,0.19014996776322898
3756162807,810707,Mortgage Solutions Financial,Idaho Falls,1,"Finance, Sales",7,0.19014996776322898
3756162792,80842762,Market Smart Media Group,Ohio,1,"Sales, Business Development",7,0.19014996776322898
3756162755,15656,AECOM,Oakland,1,"Management, Manufacturing",2,0.19014996776322898
3756162730,87101907,Spectrum Community Solutions,Dallas,1,"Sales, Business Development",2,0.19014996776322898
3756162728,2032,Spectrum Enterprise,Charlotte,1,"Product Management, Marketing",4,0.19014996776322898
3756162726,18425303,Spectrum,Maryville,1,Other,7,0.19014996776322898
3756162721,2032,Spectrum Enterprise,New York,1,"Product Management, Marketing",4,0.19014996776322898
3756162679,819218,Teknova,Hollister,1,"Management, Manufacturing",2,0.19014996776322898
3756162648,686294,One Medical,Burlingame,1,Health Care Provider,4,0.19014996776322898
3756162620,31407868,Mass General Brigham,Lowell,1,Health Care Provider,2,0.19014996776322898
3756162619,79902774,Navan,Palo Alto,1,"Design, Art/Creative, Information Technology",4,0.19014996776322898
3756162538,164889,McDermott Will Emery,Chicago,1,"Finance, Sales",2,0.19014996776322898
3756162536,164889,McDermott Will Emery,Washington,1,Legal,2,0.19014996776322898
3756162512,2649,University of Illinois Chicago,Chicago,1,Health Care Provider,5,0.19014996776322898
3756162397,3748,adidas,Antioch,15,"Sales, Customer Service",7,4.642971134783229
3756162371,3748,adidas,Lawrenceville,15,"Sales, Customer Service",7,4.642971134783229
3756162291,16940,Grifols,San Diego,16,"Management, Manufacturing",2,4.988194070679405
3756162105,149917,Total Safety,Pasadena,1,"Management, Manufacturing",4,0.19014996776322898
3756162054,8869,TSMC,Phoenix,32,"Management, Manufacturing",2,10.511761045018215
3756161677,88016,Long Island Community Hospital,Patchogue,1,"Research, Analyst, Information Technology",4,0.19014996776322898
3756161536,28014,Nesco Resource,Louisville,1,Other,2,0.19014996776322898
3756161535,28014,Nesco Resource,New Haven,1,Information Technology,2,0.19014996776322898
3756161500,63634,HSA Bank a division of Webster Bank N.A.,Green Bay,1,"Business Development, Sales",7,0.19014996776322898
3756161492,2247,Johnson Controls,Kansas City,19,"Sales, Business Development",4,6.0238628783679316
3756161350,4898,Parsons Corporation,Cincinnati,1,"Design, Art/Creative, Information Technology",2,0.19014996776322898
3756161346,73974,Filtration Group,Brookville,1,Information Technology,4,0.19014996776322898
3756161303,4898,Parsons Corporation,Virginia,1,"Management, Manufacturing",2,0.19014996776322898
3756161221,22026,Avalara,Durham,1,"Engineering, Information Technology",7,0.19014996776322898
3756161208,79560,Bobs Discount Furniture,Midtown,1,"Customer Service, Distribution, Manufacturing",3,0.19014996776322898
3756161181,22026,Avalara,Durham,1,"Sales, Business Development",7,0.19014996776322898
3756160892,87101907,Spectrum Community Solutions,Farmers Branch,1,"Sales, Business Development",2,0.19014996776322898
3756160888,26923,Holiday Stationstores,Traverse City,1,Other,4,0.19014996776322898
3756160866,40888889,Bon Secours Mercy Health,Perrysburg,1,Health Care Provider,2,0.19014996776322898
3756160844,34218836,Aya Locums,Bangor,1,Health Care Provider,4,0.19014996776322898
3756160838,53252,TEAM Inc.,Pasadena,1,"Design, Art/Creative, Information Technology",2,0.19014996776322898
3756160823,69601172,Cosm,Chadds Ford,1,"Engineering, Information Technology",2,0.19014996776322898
3756160782,2895,Brigham and Womens Hospital,Boston,1,Health Care Provider,2,0.19014996776322898
3756160710,164889,McDermott Will Emery,Los Angeles,1,"Business Development, Sales",4,0.19014996776322898
3756160677,2649,University of Illinois Chicago,Chicago,1,"Research, Analyst, Information Technology",4,0.19014996776322898
3756160507,10420321,The Mom Project,Blaine,1,"Accounting/Auditing, Finance",2,0.19014996776322898
3756160170,5235,LHH,Irving,1,Accounting/Auditing,4,0.19014996776322898
3756159961,87101907,Spectrum Community Solutions,Stamford,1,Information Technology,4,0.19014996776322898
3756159960,18425303,Spectrum,Clearwater,1,"Sales, Business Development",4,0.19014996776322898
3756159928,26923,Holiday Stationstores,New Prague,1,Other,4,0.19014996776322898
3756159926,69107,Leslies,Phoenix,1,"Sales, Business Development",4,0.19014996776322898
3756159896,35566147,Frontdoor Inc.,Atlanta,1,"Accounting/Auditing, Finance",4,0.19014996776322898
3756159836,80404392,Mass General Brigham Healthcare at Home,Newton,1,Administrative,2,0.19014996776322898
3756159734,4822178,FactoryFix,Newberg,1,Manufacturing,2,0.19014996776322898
3756159732,573243,CIM Group,Alexandria,1,Other,2,0.19014996776322898
3756159701,3308308,Rocket Lab,Long Beach,1,"Management, Manufacturing",2,0.19014996776322898
3756159591,34218,Community Health Center,New Britain,1,Administrative,2,0.19014996776322898
3756159409,1441,Google,Chicago,1,"Legal, Public Relations",7,0.19014996776322898
3756159260,4898,Parsons Corporation,St Louis,1,"Project Management, Information Technology",4,0.19014996776322898
3756159204,10001,HUB International,Woodstock,1,"Sales, Business Development",7,0.19014996776322898
3756158963,73600,Commerce Bank,St Louis,1,"Marketing, Sales",7,0.19014996776322898
3756158094,20009,Bimbo Bakeries USA,Decatur,1,"Management, Manufacturing",2,0.19014996776322898
3756157991,164113,Hanger Inc.,Chicago,1,Health Care Provider,2,0.19014996776322898
3756157511,11240,Burlington Stores Inc.,Redding,1,"Sales, Business Development",2,0.19014996776322898
3756156597,28014,Nesco Resource,Orlando,1,"Engineering, Information Technology",2,0.19014996776322898
3756156549,10001,HUB International,Culver City,1,"Sales, Business Development",7,0.19014996776322898
3756156494,10001,HUB International,Erie,1,"Sales, Business Development",7,0.19014996776322898
3756156452,41102,Newly Weds Foods,Broadview,1,Other,7,0.19014996776322898
3756156386,3015,Mastercard,Missouri,1,"Engineering, Information Technology",4,0.19014996776322898
3756156072,11240,Burlington Stores Inc.,North Las Vegas,1,"Management, Manufacturing",2,0.19014996776322898
3756156040,11240,Burlington Stores Inc.,Happy Valley,1,"Sales, Business Development",2,0.19014996776322898
3756155880,3748,adidas,Cabazon,15,"Sales, Customer Service",7,4.642971134783229
3756155673,2247,Johnson Controls,Irondale,19,"Other, Information Technology, Management",2,6.0238628783679316
3756155672,35504,VCA Animal Hospitals,Fort Collins,1,"General Business, Other, Health Care Provider",2,0.19014996776322898
3756155448,11240,Burlington Stores Inc.,Waco,1,"Accounting/Auditing, Finance",4,0.19014996776322898
3756155430,5235,LHH,Roanoke,1,Accounting/Auditing,5,0.19014996776322898
3756155321,20009,Bimbo Bakeries USA,San Diego,1,"Sales, Business Development",4,0.19014996776322898
3756155297,11240,Burlington Stores Inc.,Goodyear,1,Other,2,0.19014996776322898
3756155154,20009,Bimbo Bakeries USA,Decatur,1,"Management, Manufacturing",2,0.19014996776322898
3756154894,2247,Johnson Controls,Greater Birmingham,19,Information Technology,2,6.0238628783679316
3756154755,71089592,Charm.io,New York,1,"Management, Manufacturing",7,0.19014996776322898
3756154677,20009,Bimbo Bakeries USA,Orangeburg,1,"Management, Manufacturing",4,0.19014996776322898
3756154644,73600,Commerce Bank,Bloomington,1,"Sales, Business Development",7,0.19014996776322898
3756154498,3015,Mastercard,Salt Lake City,1,"Engineering, Information Technology",4,0.19014996776322898
3756154058,10514179,DocCafe,Arkansas,1,Health Care Provider,4,0.19014996776322898
3756154030,1703,Comcast,Monterey,1,Other,7,0.19014996776322898
3756154027,1703,Comcast,Philadelphia,1,Accounting/Auditing,7,0.19014996776322898
3756154024,1703,Comcast,Eugene,1,Sales,7,0.19014996776322898
3756154023,1703,Comcast,Riverdale Park,1,Sales,7,0.19014996776322898
3756154009,25856,Tradesmen International,Cleveland,1,"Management, Manufacturing",2,0.19014996776322898
3756153435,166714,US Foods,Boca Raton,1,"Management, Manufacturing",7,0.19014996776322898
3756153307,5107,Lam Research,Fremont,1,"Project Management, Information Technology",7,0.19014996776322898
3756153298,10514179,DocCafe,Illinois,1,Health Care Provider,4,0.19014996776322898
3756153203,1703,Comcast,Centennial,1,Sales,7,0.19014996776322898
3756153198,1703,Comcast,Philadelphia,1,Information Technology,7,0.19014996776322898
3756153197,1703,Comcast,Philadelphia,1,Accounting/Auditing,7,0.19014996776322898
3756153164,25856,Tradesmen International,Liverpool,1,"Management, Manufacturing",2,0.19014996776322898
3756153148,25856,Tradesmen International,Northfield Center,1,"Management, Manufacturing",2,0.19014996776322898
3756153129,72483,Aimbridge Hospitality,South Sheffield,1,"Management, Manufacturing",4,0.19014996776322898
3756153048,72483,Aimbridge Hospitality,Moreno Valley,1,"Management, Manufacturing",2,0.19014996776322898
3756153047,72483,Aimbridge Hospitality,New Orleans,1,"Management, Manufacturing",2,0.19014996776322898
3756153046,72483,Aimbridge Hospitality,Greater Houston,1,"Management, Manufacturing",2,0.19014996776322898
3756153041,10408914,Purple,Frisco,1,"Sales, Business Development",2,0.19014996776322898
3756153038,3274695,Skilled Wound Care,Miami,1,Health Care Provider,4,0.19014996776322898
3756153010,6250,Baylor Scott White Health,Dallas,1,Health Care Provider,4,0.19014996776322898
3756153002,15762,Page Southerland Page Inc.,Albany,1,"Design, Consulting, Engineering",7,0.19014996776322898
3756153001,15762,Page Southerland Page Inc.,Boston,1,"Design, Consulting, Engineering",7,0.19014996776322898
3756153000,2432,Grant Thornton LLP US,Bellevue,1,"Accounting/Auditing, Finance",1,0.19014996776322898
3756152856,3015,Mastercard,California,1,"Sales, Business Development",3,0.19014996776322898
3756152675,261456,Merlin Entertainments,Somerville,4,"Management, Manufacturing",4,0.8455188399252976
3756152377,72483,Aimbridge Hospitality,Des Moines,1,"Management, Manufacturing",2,0.19014996776322898
3756152357,1703,Comcast,Philadelphia,1,Accounting/Auditing,7,0.19014996776322898
3756152344,35504,VCA Animal Hospitals,Fairfax,1,"General Business, Other, Health Care Provider",4,0.19014996776322898
3756152342,1703,Comcast,Fort Myers,1,Sales,7,0.19014996776322898
3756152341,1703,Comcast,Granby,1,Other,7,0.19014996776322898
3756152300,12890,Cabelas,Christiana,1,"Management, Manufacturing",2,0.19014996776322898
3756152299,12890,Cabelas,Lacey,1,Other,2,0.19014996776322898
3756152287,104405,National Veterinary Associates,Anchorage,1,Health Care Provider,4,0.19014996776322898
3756152264,164451,UnityPoint Health,Sioux City,1,Health Care Provider,2,0.19014996776322898
3756152242,6250,Baylor Scott White Health,Irving,1,Health Care Provider,4,0.19014996776322898
3756152232,4255,Paychex,Orlando,1,Other,7,0.19014996776322898
3756152231,631792,Fisker,Chicago,1,Other,4,0.19014996776322898
3756152228,2506549,HireArt,Redmond,1,Information Technology,4,0.19014996776322898
3756152192,5153,Vestcom,Auburn,1,Production,2,0.19014996776322898
3756152152,1357658,Gesa Credit Union,Richland,1,Human Resources,4,0.19014996776322898
3756152138,12606850,Prisma Health,Simpsonville,1,Health Care Provider,4,0.19014996776322898
3756152137,12606850,Prisma Health,Simpsonville,1,Health Care Provider,4,0.19014996776322898
3756152122,29922,WilburEllis,Elk Grove,1,"Distribution, Supply Chain, Manufacturing",2,0.19014996776322898
3756151895,10514179,DocCafe,Mount Shasta,1,Health Care Provider,4,0.19014996776322898
3756151524,72483,Aimbridge Hospitality,Dallas,1,"Management, Manufacturing",2,0.19014996776322898
3756151499,1703,Comcast,Dallas,1,Other,7,0.19014996776322898
3756151470,5204,Rio Tinto,Salt Lake City,4,Other,7,0.8455188399252976
3756151451,16733,Bass Pro Shops,Niles,1,"Management, Manufacturing",2,0.19014996776322898
3756151433,16733,Bass Pro Shops,Independence,1,"Sales, Business Development",2,0.19014996776322898
3756151417,72483,Aimbridge Hospitality,Fort Myers Beach,1,Other,4,0.19014996776322898
3756151412,3274695,Skilled Wound Care,Jacksonville,1,Health Care Provider,4,0.19014996776322898
3756151386,112761,CornerStone Title Company,San Jose,1,"Sales, Business Development",2,0.19014996776322898
3756151384,6250,Baylor Scott White Health,Irving,1,Health Care Provider,4,0.19014996776322898
3756151377,15762,Page Southerland Page Inc.,Albany,1,"Design, Consulting, Engineering",7,0.19014996776322898
3756151376,6250,Baylor Scott White Health,Temple,1,"Research, Analyst, Information Technology",2,0.19014996776322898
3756151372,3643224,Ednovate Inc,Los Angeles,1,"Education, Training",5,0.19014996776322898
3756151366,2506549,HireArt,Austin,1,General Business,3,0.19014996776322898
3756151362,2506549,HireArt,Park City,1,Customer Service,3,0.19014996776322898
3756151361,2506549,HireArt,Los Angeles,1,Project Management,4,0.19014996776322898
3756151356,5153,Vestcom,Cerritos,1,Production,2,0.19014996776322898
3756151058,899708,Keck Medicine of USC,Glendale,1,Health Care Provider,4,0.19014996776322898
3756150855,3015,Mastercard,New York,1,"Engineering, Information Technology",4,0.19014996776322898
3756150695,163883,Four Seasons Hotels and Resorts,Lanai City,2,Customer Service,7,0.15507296813294658
3756150688,163883,Four Seasons Hotels and Resorts,Carlsbad,2,Customer Service,7,0.15507296813294658
3756150575,458871,FreeWheel,New York,1,Other,7,0.19014996776322898
3756150574,1703,Comcast,Universal City,1,Human Resources,7,0.19014996776322898
3756150559,1703,Comcast,Brunswick,1,Other,7,0.19014996776322898
3756150524,67186897,Mitutoyo Research Development America formerly Micro Encoder Inc.,Kirkland,1,"Engineering, Research",7,0.19014996776322898
3756150493,72483,Aimbridge Hospitality,Norfolk,1,"Management, Manufacturing",2,0.19014996776322898
3756150482,39014,Landrys,Orlando,1,"Management, Manufacturing",4,0.19014996776322898
3756150450,6250,Baylor Scott White Health,Wylie,1,Health Care Provider,4,0.19014996776322898
3756150441,2506549,HireArt,San Ramon,1,"Management, Manufacturing",3,0.19014996776322898
3756150440,2506549,HireArt,Miami,1,"Management, Manufacturing",3,0.19014996776322898
3756150437,17233,Covanta,Huntsville,1,"Management, Manufacturing",7,0.19014996776322898
3756150368,3889,Emory University,Atlanta,1,"Engineering, Information Technology",2,0.19014996776322898
3756150363,1497977,Murphy USA,Martin,1,Other,2,0.19014996776322898
3756150150,18860134,Jobot,Los Angeles,1,Administrative,4,0.19014996776322898
3756150130,20374,Olsson,Denver,1,Engineering,2,0.19014996776322898
3756150122,139348,Allyon Inc.,Oakland,1,Health Care Provider,4,0.19014996776322898
3756150121,10779476,Spring Health,New York City,1,"Finance, Sales",4,0.19014996776322898
3756150092,45970,Antech Diagnostics,New York,1,Other,4,0.19014996776322898
3756150077,18860134,Jobot,Lake Elmo,1,"Project Management, Information Technology",4,0.19014996776322898
3756150061,18860134,Jobot,Detroit,1,"Project Management, Information Technology",2,0.19014996776322898
3756149842,93292159,Maitsys,Harrisburg,1,Information Technology,7,0.19014996776322898
3756149813,1703,Comcast,Steamboat Springs,1,Other,7,0.19014996776322898
3756149810,1703,Comcast,Wilmington,1,Other,7,0.19014996776322898
3756149804,25856,Tradesmen International,Fresno,1,Other,4,0.19014996776322898
3756149753,12890,Cabelas,Huntsville,1,"Sales, Business Development",2,0.19014996776322898
3756149750,72483,Aimbridge Hospitality,Shenandoah,1,"Management, Manufacturing",2,0.19014996776322898
3756149742,3274695,Skilled Wound Care,Tulsa,1,Health Care Provider,4,0.19014996776322898
3756149697,4255,Paychex,Akron,1,"Sales, Business Development",7,0.19014996776322898
3756149688,4255,Paychex,Rochester,1,Other,7,0.19014996776322898
3756149667,16094,Pharmavite,Santa Clarita,1,Information Technology,2,0.19014996776322898
3756149666,64746547,HCA Florida JFK Hospital,Atlantis,1,Health Care Provider,2,0.19014996776322898
3756149665,2584472,HCA Florida Trinity Hospital,Trinity,1,Health Care Provider,2,0.19014996776322898
3756149577,3889,Emory University,Atlanta,1,Administrative,2,0.19014996776322898
3756149576,46018,C² Technologies Inc.,Bloomington,1,Legal,2,0.19014996776322898
3756149378,145522,NaphCare Inc.,Winslow,1,Health Care Provider,2,0.19014996776322898
3756149314,10660750,SOLV Energy,San Diego,1,"Project Management, Information Technology",4,0.19014996776322898
3756149298,18860134,Jobot,Virginia Beach,1,"Accounting/Auditing, Finance",4,0.19014996776322898
3756149267,6905,BJC HealthCare,St Louis,1,Other,7,0.19014996776322898
3756149222,18860134,Jobot,Houston,1,"Accounting/Auditing, Finance",4,0.19014996776322898
3756149215,18860134,Jobot,Stratham,1,Health Care Provider,4,0.19014996776322898
3756149203,18860134,Jobot,Montpelier,1,"Management, Manufacturing",2,0.19014996776322898
3756149202,18860134,Jobot,Sugar Land,1,"Accounting/Auditing, Finance",4,0.19014996776322898
3756149194,18860134,Jobot,Jacksonville,1,"Accounting/Auditing, Finance",2,0.19014996776322898
3756149094,6574795,Upstream USA,Indiana,1,"Business Development, Sales",5,0.19014996776322898
3756148792,1703,Comcast,Minneapolis–Saint Paul,1,Sales,7,0.19014996776322898
3756148782,104405,National Veterinary Associates,Tacoma,1,"Education, Training",1,0.19014996776322898
3756148721,72483,Aimbridge Hospitality,Danvers,1,"Management, Manufacturing",2,0.19014996776322898
3756148719,72483,Aimbridge Hospitality,Greater Houston,1,"Sales, Business Development",4,0.19014996776322898
3756148713,39014,Landrys,Pittsburgh,1,"Management, Manufacturing",4,0.19014996776322898
3756148712,164451,UnityPoint Health,Waterloo,1,"Education, Training",2,0.19014996776322898
3756148709,10408914,Purple,Frisco,1,"Sales, Business Development",4,0.19014996776322898
3756148708,10408914,Purple,Grantsville,1,"Management, Manufacturing",2,0.19014996776322898
3756148664,165303,Omnicell,Austin,1,"Accounting/Auditing, Finance",4,0.19014996776322898
3756148663,165303,Omnicell,San Antonio,1,"Accounting/Auditing, Finance",4,0.19014996776322898
3756148582,12606850,Prisma Health,Easley,1,Health Care Provider,4,0.19014996776322898
3756148576,12606850,Prisma Health,Columbia,1,Health Care Provider,4,0.19014996776322898
3756148369,16750,Alexion Pharmaceuticals Inc.,New Haven,1,Health Care Provider,3,0.19014996776322898
3756148222,18860134,Jobot,Anaheim,1,Legal,4,0.19014996776322898
3756148207,18860134,Jobot,Detroit,1,"Sales, Business Development",2,0.19014996776322898
3756148205,18860134,Jobot,Charlotte,1,"Engineering, Information Technology",4,0.19014996776322898
3756148178,1603,AstraZeneca,Los Angeles,4,Sales,3,0.8455188399252976
3756148060,2928506,Swedish Medical Center,Englewood,1,Health Care Provider,4,0.19014996776322898
3756148056,24372,Memorial Health,Savannah,1,Health Care Provider,2,0.19014996776322898
3756148007,15484089,Del Sol Medical Center,El Paso,1,Health Care Provider,2,0.19014996776322898
3756147958,163883,Four Seasons Hotels and Resorts,Palm Beach,2,Customer Service,7,0.15507296813294658
3756147875,10110776,DECA Dental Group,Flower Mound,1,Other,2,0.19014996776322898
3756147848,1703,Comcast,Nashville,1,Sales,7,0.19014996776322898
3756147846,458871,FreeWheel,Philadelphia,1,Information Technology,7,0.19014996776322898
3756147845,1703,Comcast,South Elgin,1,Sales,7,0.19014996776322898
3756147843,1703,Comcast,Philadelphia,1,Other,7,0.19014996776322898
3756147840,1703,Comcast,Riverdale,1,Other,7,0.19014996776322898
3756147839,1703,Comcast,Denver,1,Other,7,0.19014996776322898
3756147838,1703,Comcast,Houston,1,Other,7,0.19014996776322898
3756147716,6250,Baylor Scott White Health,Buda,1,Health Care Provider,4,0.19014996776322898
3756147706,2432,Grant Thornton LLP US,Bellevue,1,"Accounting/Auditing, Finance",1,0.19014996776322898
3756147705,11874,Arbys,Rochester,1,Human Resources,4,0.19014996776322898
3756147704,631792,Fisker,Denver,1,Other,4,0.19014996776322898
3756147698,2506549,HireArt,Norfolk,1,Customer Service,3,0.19014996776322898
3756147665,44295,HealthCare Recruiters International,Costa Mesa,1,"Health Care Provider, Other",7,0.19014996776322898
3756147605,7410,TC Energy,Yankton,2,"Management, Manufacturing",7,0.15507296813294658
3756147603,7410,TC Energy,Houston,2,"Management, Manufacturing",7,0.15507296813294658
3756147601,3889,Emory University,Atlanta,1,Other,2,0.19014996776322898
3756147316,18860134,Jobot,District of Columbia,1,Legal,2,0.19014996776322898
3756147306,18860134,Jobot,Perryville,1,"Management, Manufacturing",2,0.19014996776322898
3756147305,18860134,Jobot,Anna,1,"Management, Manufacturing",2,0.19014996776322898
3756147286,18860134,Jobot,Las Vegas,1,Legal,4,0.19014996776322898
3756147210,18860134,Jobot,San Diego,1,"Accounting/Auditing, Finance",4,0.19014996776322898
3756147198,18860134,Jobot,Metuchen,1,"Management, Manufacturing",2,0.19014996776322898
3756147197,18860134,Jobot,Montrose,1,"Finance, Sales",5,0.19014996776322898
3756147190,18860134,Jobot,Dallas,1,Legal,2,0.19014996776322898
3756147182,18860134,Jobot,Miami,1,"Design, Art/Creative, Information Technology",4,0.19014996776322898
3756147181,18860134,Jobot,Houston,1,"Engineering, Information Technology",2,0.19014996776322898
3756146951,16733,Bass Pro Shops,Pearl,1,"General Business, Management, Business Development",4,0.19014996776322898
3756146940,16733,Bass Pro Shops,Nashville,1,Information Technology,2,0.19014996776322898
3756146913,164451,UnityPoint Health,Moline,1,Health Care Provider,4,0.19014996776322898
3756146912,3274695,Skilled Wound Care,Orlando,1,Health Care Provider,4,0.19014996776322898
3756146873,42221,Dexcom,San Diego,1,Legal,7,0.19014996776322898
3756146871,2432,Grant Thornton LLP US,Bellevue,1,"Accounting/Auditing, Finance",1,0.19014996776322898
3756146863,9229,Big Lots,Summerville,1,Management,2,0.19014996776322898
3756146860,2506549,HireArt,San Francisco,1,Administrative,3,0.19014996776322898
3756146857,2506549,HireArt,New York,1,General Business,4,0.19014996776322898
